,date,hour,PM10,PM2.5,ozone,temperature,precipitation,windspeed,humidity,visibility,count,month,temp
4425,2021-10-02,15,중,하,0.073,26.2,0,2.2,54,2000,604,10,가을
4426,2021-10-02,16,상,중,0.07,26.1,0,3.0,53,2000,699,10,가을
4427,2021-10-02,17,중,중,0.072,25.2,0,3.1,55,2000,692,10,가을
4428,2021-10-02,18,상,상,0.072,23.7,0,2.2,58,2000,723,10,가을
4429,2021-10-02,19,최상,최상,0.036,22.5,0,0.7,64,2000,481,10,가을
4430,2021-10-02,20,최상,상,0.03,21.1,0,1.6,72,2000,482,10,가을
4431,2021-10-02,21,상,상,0.042,20.8,0,0.3,77,2000,495,10,가을
4432,2021-10-02,22,상,상,0.046,20.3,0,0.7,79,2000,407,10,가을
4433,2021-10-02,23,상,상,0.043,19.9,0,0.7,84,1835,174,10,가을
4434,2021-10-03,0,상,상,0.034,19.5,0,0.7,86,1404,171,10,가을
4435,2021-10-03,1,상,상,0.016,19.1,0,0.0,89,1249,85,10,가을
4436,2021-10-03,2,최상,최상,0.026,18.7,0,1.0,91,700,47,10,가을
4437,2021-10-03,3,상,최상,0.021,18.1,0,1.5,89,643,37,10,가을
4438,2021-10-03,4,최상,최상,0.027,17.7,0,2.1,92,638,25,10,가을
4439,2021-10-03,5,상,최상,0.033,17.4,0,2.0,93,634,21,10,가을
4440,2021-10-03,6,상,최상,0.026,17.1,0,1.4,93,636,47,10,가을
4441,2021-10-03,7,상,최상,0.033,17.2,0,1.8,95,691,79,10,가을
4442,2021-10-03,8,최상,최상,0.038,18.0,0,1.9,94,879,122,10,가을
4443,2021-10-03,9,중,상,0.045,19.9,0,2.0,86,1146,167,10,가을
4444,2021-10-03,10,중,최상,0.052,21.8,0,2.1,79,1422,244,10,가을
4445,2021-10-03,11,중,상,0.062,23.8,0,1.3,72,1889,296,10,가을
4446,2021-10-03,12,중,최상,0.072,26.0,0,2.6,61,2000,365,10,가을
4447,2021-10-03,13,상,상,0.073,27.5,0,3.0,54,2000,419,10,가을
4448,2021-10-03,14,상,상,0.07,28.6,0,2.7,47,2000,528,10,가을
4449,2021-10-03,15,상,상,0.066,28.7,0,4.3,43,2000,570,10,가을
4450,2021-10-03,16,상,상,0.062,27.9,0,3.7,40,2000,664,10,가을
4451,2021-10-03,17,상,상,0.06,26.8,0,2.6,44,2000,669,10,가을
4452,2021-10-03,18,상,상,0.055,25.8,0,3.2,49,2000,669,10,가을
4453,2021-10-03,19,상,상,0.047,24.7,0,1.8,52,2000,557,10,가을
4454,2021-10-03,20,최상,최상,0.042,23.6,0,1.2,58,2000,599,10,가을
4455,2021-10-03,21,상,상,0.024,22.4,0,1.9,64,2000,461,10,가을
4456,2021-10-03,22,최상,최상,0.008,21.6,0,0.3,65,2000,384,10,가을
4457,2021-10-03,23,상,최상,0.002,20.7,0,2.1,69,2000,218,10,가을
4458,2021-10-04,0,상,상,0.002,20.2,0,1.4,71,2000,172,10,가을
4459,2021-10-04,1,상,상,0.003,19.5,0,1.2,74,2000,76,10,가을
4460,2021-10-04,2,상,상,0.009,19.3,0,1.2,76,2000,46,10,가을
4461,2021-10-04,3,상,상,0.021,19.4,0,0.7,77,2000,26,10,가을
4462,2021-10-04,4,상,상,0.022,19.6,0,1.0,76,2000,27,10,가을
4463,2021-10-04,5,상,상,0.024,19.9,0,1.2,75,2000,21,10,가을
4464,2021-10-04,6,상,상,0.019,20.2,0,1.4,76,2000,47,10,가을
4465,2021-10-04,7,상,상,0.024,20.3,0,1.5,75,2000,92,10,가을
4466,2021-10-04,8,상,상,0.029,20.7,0,1.7,76,2000,147,10,가을
4467,2021-10-04,9,최상,상,0.034,21.3,0,1.8,76,2000,188,10,가을
4468,2021-10-04,10,최상,상,0.034,22.1,0,1.8,79,2000,232,10,가을
4469,2021-10-04,11,최상,상,0.033,23.4,0,2.9,79,2000,231,10,가을
4470,2021-10-04,12,최상,상,0.032,24.3,0,4.5,78,2000,132,10,가을
4471,2021-10-04,13,최상,중,0.036,24.5,0,3.9,80,2000,152,10,가을
4472,2021-10-04,14,최상,하,0.037,25.4,0,4.4,77,2000,281,10,가을
4473,2021-10-04,15,최상,중,0.036,25.5,0,5.1,78,2000,324,10,가을
4474,2021-10-04,16,최상,중,0.034,25.4,0,3.7,78,2000,301,10,가을
4475,2021-10-04,17,최상,중,0.029,25.3,0,5.0,80,2000,39,10,가을
4476,2021-10-04,18,최상,중,0.027,24.1,1,2.8,92,326,51,10,가을
4477,2021-10-04,19,최상,하,0.033,24.0,1,3.8,89,1952,89,10,가을
4478,2021-10-04,20,최상,중,0.035,23.9,0,4.5,88,1981,95,10,가을
4479,2021-10-04,21,상,하,0.036,24.0,0,4.1,87,1978,168,10,가을
4480,2021-10-04,22,최상,중,0.037,24.1,0,3.7,84,2000,181,10,가을
4481,2021-10-04,23,최상,중,0.04,24.1,0,3.8,83,2000,91,10,가을
4482,2021-10-05,0,상,하,0.041,24.1,0,3.3,84,2000,85,10,가을
4483,2021-10-05,1,상,중,0.042,23.9,0,3.6,85,2000,29,10,가을
4484,2021-10-05,2,상,중,0.043,23.7,0,3.7,85,2000,29,10,가을
4485,2021-10-05,3,최상,중,0.043,23.5,0,2.8,86,2000,21,10,가을
4486,2021-10-05,4,최상,중,0.042,23.3,0,2.6,88,2000,14,10,가을
4487,2021-10-05,5,최상,중,0.039,23.2,0,3.4,87,2000,27,10,가을
4488,2021-10-05,6,상,상,0.035,23.2,0,4.1,87,2000,103,10,가을
4489,2021-10-05,7,최상,중,0.031,22.9,0,2.4,86,2000,219,10,가을
4490,2021-10-05,8,상,중,0.029,23.3,0,2.3,86,2000,411,10,가을
4491,2021-10-05,9,최상,중,0.033,23.6,0,3.8,83,2000,263,10,가을
4492,2021-10-05,10,최상,하,0.036,24.0,0,3.7,81,2000,204,10,가을
4493,2021-10-05,11,상,중,0.041,24.4,0,3.3,80,2000,249,10,가을
4494,2021-10-05,12,최상,중,0.045,25.4,0,4.8,72,2000,303,10,가을
4495,2021-10-05,13,최상,하,0.041,25.7,0,4.7,69,2000,253,10,가을
4496,2021-10-05,14,최상,중,0.035,26.4,0,5.6,66,2000,257,10,가을
4497,2021-10-05,15,최상,중,0.038,25.5,0,5.3,71,2000,288,10,가을
4498,2021-10-05,16,최상,중,0.032,25.4,0,3.8,73,2000,332,10,가을
4499,2021-10-05,17,최상,중,0.037,24.8,0,4.0,74,2000,315,10,가을
4500,2021-10-05,18,최상,중,0.029,23.5,0,2.0,84,1351,435,10,가을
4501,2021-10-05,19,최상,하,0.024,23.2,0,3.1,88,1871,357,10,가을
4502,2021-10-05,20,최상,중,0.027,22.7,0,2.3,88,2000,337,10,가을
4503,2021-10-05,21,상,중,0.026,22.5,0,2.0,88,1991,393,10,가을
4504,2021-10-05,22,중,중,0.023,22.1,0,1.7,89,1599,319,10,가을
4505,2021-10-05,23,상,하,0.017,22.1,0,1.1,90,1907,143,10,가을
4506,2021-10-06,0,중,하,0.008,21.7,0,1.0,88,2000,103,10,가을
4507,2021-10-06,1,최하,최하,0.013,21.5,0,0.4,87,2000,59,10,가을
4508,2021-10-06,2,중,최하,0.013,21.2,0,1.3,89,2000,43,10,가을
4509,2021-10-06,3,중,최하,0.01,20.3,0,2.0,88,2000,16,10,가을
4510,2021-10-06,4,중,최하,0.013,19.3,1,2.5,94,242,6,10,가을
4511,2021-10-06,5,최하,최하,0.021,18.9,1,2.5,95,649,10,10,가을
4512,2021-10-06,6,최하,최하,0.021,18.5,1,3.0,95,451,22,10,가을
4513,2021-10-06,7,최하,최하,0.02,18.2,1,3.4,96,635,26,10,가을
4514,2021-10-06,8,최하,최하,0.018,18.1,1,2.9,99,727,44,10,가을
4515,2021-10-06,9,최하,최하,0.019,18.0,1,3.6,98,502,26,10,가을
4516,2021-10-06,10,최하,최하,0.018,18.0,1,3.8,98,718,39,10,가을
4517,2021-10-06,11,최하,최하,0.019,18.0,1,3.4,98,320,59,10,가을
4518,2021-10-06,12,최하,최하,0.02,18.2,1,3.4,98,392,105,10,가을
4519,2021-10-06,13,최하,최하,0.019,18.4,1,3.3,98,555,127,10,가을
4520,2021-10-06,14,최하,최하,0.018,18.4,1,2.7,97,718,164,10,가을
4521,2021-10-06,15,최하,최하,0.019,18.6,0,3.0,96,2000,203,10,가을
4522,2021-10-06,16,최하,최하,0.02,19.3,0,3.4,93,2000,305,10,가을
4523,2021-10-06,17,최하,최하,0.019,19.9,0,3.5,87,2000,483,10,가을
4524,2021-10-06,18,최하,최하,0.016,19.2,0,3.4,87,2000,696,10,가을
4525,2021-10-06,19,최하,최하,0.016,18.6,0,2.8,88,2000,469,10,가을
4526,2021-10-06,20,최하,최하,0.019,18.4,0,2.8,86,2000,421,10,가을
4527,2021-10-06,21,최하,최하,0.017,18.7,0,2.9,86,2000,417,10,가을
4528,2021-10-06,22,최하,최하,0.017,18.7,0,3.2,84,2000,320,10,가을
4529,2021-10-06,23,최하,최하,0.015,18.7,0,1.9,84,2000,158,10,가을
4530,2021-10-07,0,최하,최하,0.017,18.8,0,2.2,84,2000,117,10,가을
4531,2021-10-07,1,최하,최하,0.018,18.8,0,1.4,84,2000,53,10,가을
4532,2021-10-07,2,최하,최하,0.016,18.8,0,0.9,85,2000,22,10,가을
4533,2021-10-07,3,최하,최하,0.016,18.8,0,0.6,86,2000,38,10,가을
4534,2021-10-07,4,최하,최하,0.016,18.9,0,0.6,86,2000,16,10,가을
4535,2021-10-07,5,최하,최하,0.014,18.8,1,0.5,88,1191,2,10,가을
4536,2021-10-07,6,최하,최하,0.007,18.4,1,0.5,95,285,31,10,가을
4537,2021-10-07,7,최하,최하,0.005,18.4,1,0.7,95,454,84,10,가을
4538,2021-10-07,8,최하,최하,0.005,18.6,1,0.4,95,1903,293,10,가을
4539,2021-10-07,9,최하,최하,0.003,19.0,0,0.9,94,2000,187,10,가을
4540,2021-10-07,10,하,하,0.006,19.7,0,0.5,93,2000,174,10,가을
4541,2021-10-07,11,최하,최하,0.013,20.0,0,1.5,89,2000,185,10,가을
4542,2021-10-07,12,최하,최하,0.025,20.6,0,1.9,84,2000,220,10,가을
4543,2021-10-07,13,중,중,,21.3,0,1.2,81,2000,269,10,가을
4544,2021-10-07,14,중,중,,21.8,0,2.6,77,2000,245,10,가을
4545,2021-10-07,15,중,중,,21.4,0,2.9,75,2000,276,10,가을
4546,2021-10-07,16,중,중,,21.1,0,2.5,79,2000,347,10,가을
4547,2021-10-07,17,중,중,,20.9,0,2.3,81,2000,559,10,가을
4548,2021-10-07,18,중,중,,20.1,0,2.3,81,2000,744,10,가을
4549,2021-10-07,19,중,중,,19.5,0,2.6,83,2000,465,10,가을
4550,2021-10-07,20,중,중,,19.2,0,2.1,83,2000,482,10,가을
4551,2021-10-07,21,중,중,,19.0,0,1.6,84,2000,424,10,가을
4552,2021-10-07,22,중,중,,18.6,0,1.2,82,2000,338,10,가을
4553,2021-10-07,23,중,중,,18.2,0,0.9,82,2000,165,10,가을
4554,2021-10-08,0,중,중,,17.9,0,0.8,85,2000,101,10,가을
4555,2021-10-08,1,중,중,,17.7,0,0.6,87,2000,60,10,가을
4556,2021-10-08,2,중,중,,17.7,0,1.1,87,2000,52,10,가을
4557,2021-10-08,3,중,중,,17.7,0,1.8,88,2000,37,10,가을
4558,2021-10-08,4,중,중,,17.6,0,1.3,89,2000,23,10,가을
4559,2021-10-08,5,중,중,,17.5,0,1.6,90,2000,36,10,가을
4560,2021-10-08,6,중,중,,17.5,0,0.9,90,2000,87,10,가을
4561,2021-10-08,7,중,중,,17.5,0,1.5,91,1810,196,10,가을
4562,2021-10-08,8,중,중,,17.9,0,1.9,91,2000,345,10,가을
4563,2021-10-08,9,중,중,,18.6,0,2.3,90,1995,188,10,가을
4564,2021-10-08,10,중,중,,19.2,0,2.0,90,1165,58,10,가을
4565,2021-10-08,11,중,중,,19.3,1,1.5,92,556,39,10,가을
4566,2021-10-08,12,중,중,,19.6,1,1.3,92,614,27,10,가을
4567,2021-10-08,13,중,중,,19.8,1,0.9,92,602,22,10,가을
4568,2021-10-08,14,중,중,,20.0,1,1.7,93,550,18,10,가을
4569,2021-10-08,15,중,중,,19.8,1,1.9,93,563,19,10,가을
4570,2021-10-08,16,중,중,,19.7,1,1.7,92,921,25,10,가을
4571,2021-10-08,17,중,중,,19.6,1,1.8,94,893,124,10,가을
4572,2021-10-08,18,중,중,0.008,19.3,1,1.9,93,1391,416,10,가을
4573,2021-10-08,19,하,중,0.007,19.1,0,2.1,94,1407,324,10,가을
4574,2021-10-08,20,하,중,0.009,18.8,0,2.3,94,1614,276,10,가을
4575,2021-10-08,21,하,하,0.012,18.7,0,2.5,94,1995,314,10,가을
4576,2021-10-08,22,최하,하,0.019,18.7,0,2.8,92,2000,316,10,가을
4577,2021-10-08,23,최하,최하,0.02,18.8,0,2.0,91,2000,184,10,가을
4578,2021-10-09,0,최하,최하,0.023,18.9,0,1.6,90,2000,118,10,가을
4579,2021-10-09,1,최하,최하,0.023,19.0,0,1.3,89,2000,79,10,가을
4580,2021-10-09,2,최하,최하,0.024,18.9,0,2.6,89,2000,38,10,가을
4581,2021-10-09,3,최하,최하,0.027,18.8,0,3.0,87,2000,37,10,가을
4582,2021-10-09,4,최하,최하,0.027,18.6,0,2.3,88,2000,27,10,가을
4583,2021-10-09,5,최하,최하,0.028,18.6,0,2.5,88,2000,31,10,가을
4584,2021-10-09,6,최하,최하,0.026,18.8,0,2.3,87,2000,34,10,가을
4585,2021-10-09,7,최하,최하,0.023,18.8,0,2.7,88,2000,27,10,가을
4586,2021-10-09,8,최하,최하,0.023,18.8,1,2.5,91,2000,53,10,가을
4587,2021-10-09,9,최하,최하,0.026,19.2,0,3.3,90,2000,97,10,가을
4588,2021-10-09,10,최하,최하,0.028,20.7,1,2.4,85,2000,186,10,가을
4589,2021-10-09,11,최하,최하,0.024,21.3,0,2.8,80,2000,277,10,가을
4590,2021-10-09,12,최하,최하,0.022,22.1,0,2.2,79,2000,326,10,가을
4591,2021-10-09,13,최하,최하,0.027,22.3,0,3.1,77,2000,392,10,가을
4592,2021-10-09,14,최하,최하,0.028,22.9,0,2.6,76,2000,453,10,가을
4593,2021-10-09,15,최하,최하,0.027,23.1,0,2.1,76,2000,530,10,가을
4594,2021-10-09,16,최하,최하,0.028,23.4,0,2.3,75,2000,599,10,가을
4595,2021-10-09,17,최하,하,0.023,24.0,0,2.4,73,2000,623,10,가을
4596,2021-10-09,18,하,하,0.016,23.1,0,2.8,76,2000,647,10,가을
4597,2021-10-09,19,하,하,0.012,22.2,0,2.2,80,2000,504,10,가을
4598,2021-10-09,20,중,중,0.011,21.7,0,2.2,82,2000,461,10,가을
4599,2021-10-09,21,하,하,0.006,21.3,0,2.0,84,2000,473,10,가을
4600,2021-10-09,22,하,하,0.01,21.1,0,1.9,86,2000,402,10,가을
4601,2021-10-09,23,최하,하,0.008,20.8,0,1.4,87,2000,254,10,가을
4602,2021-10-10,0,최하,하,0.005,20.4,0,1.3,89,2000,151,10,가을
4603,2021-10-10,1,하,하,0.005,20.3,0,0.9,90,2000,78,10,가을
4604,2021-10-10,2,중,하,0.006,20.4,0,1.2,90,2000,46,10,가을
4605,2021-10-10,3,하,하,0.007,20.5,0,0.7,91,2000,44,10,가을
4606,2021-10-10,4,중,하,0.008,20.6,0,1.1,91,2000,22,10,가을
4607,2021-10-10,5,하,중,0.006,20.6,0,0.9,91,2000,12,10,가을
4608,2021-10-10,6,중,중,0.008,20.7,0,1.2,91,2000,45,10,가을
4609,2021-10-10,7,중,중,0.025,20.8,0,0.9,91,2000,67,10,가을
4610,2021-10-10,8,중,상,0.035,21.5,0,1.9,85,2000,129,10,가을
4611,2021-10-10,9,상,상,0.043,22.5,0,2.8,84,2000,148,10,가을
4612,2021-10-10,10,최상,최상,0.043,23.6,0,3.3,83,2000,167,10,가을
4613,2021-10-10,11,상,상,0.049,23.7,0,3.2,82,1398,186,10,가을
4614,2021-10-10,12,중,상,0.038,24.1,0,3.8,81,1995,93,10,가을
4615,2021-10-10,13,최하,하,0.031,21.9,1,3.5,90,444,12,10,가을
4616,2021-10-10,14,최하,최하,0.031,21.2,1,3.5,95,227,11,10,가을
4617,2021-10-10,15,최하,최하,0.031,20.5,1,3.1,95,226,13,10,가을
4618,2021-10-10,16,최하,최하,0.037,20.2,1,2.1,95,950,37,10,가을
4619,2021-10-10,17,최하,최하,0.037,19.7,1,3.5,94,1827,87,10,가을
4620,2021-10-10,18,최하,최하,0.037,19.1,0,2.2,93,2000,148,10,가을
4621,2021-10-10,19,중,중,0.037,18.2,0,3.0,90,1830,92,10,가을
4622,2021-10-10,20,중,중,0.034,17.6,1,2.0,91,1005,10,10,가을
4623,2021-10-10,21,상,중,0.039,16.6,1,4.1,86,1200,17,10,가을
4624,2021-10-10,22,상,하,0.037,15.6,1,2.3,87,831,15,10,가을
4625,2021-10-10,23,상,하,0.031,15.1,1,1.0,89,1903,28,10,가을
4626,2021-10-11,0,상,최하,0.033,14.9,1,2.3,91,1037,19,10,가을
4627,2021-10-11,1,상,최하,0.031,14.1,1,2.7,87,1895,18,10,가을
4628,2021-10-11,2,상,최하,0.027,13.5,1,1.5,83,1800,6,10,가을
4629,2021-10-11,3,상,최하,0.025,13.4,1,1.1,88,2000,16,10,가을
4630,2021-10-11,4,중,최하,0.025,13.1,0,1.8,90,2000,11,10,가을
4631,2021-10-11,5,중,최하,0.024,12.9,0,1.8,90,2000,12,10,가을
4632,2021-10-11,6,중,최하,0.017,12.8,0,1.7,90,2000,30,10,가을
4633,2021-10-11,7,중,최하,0.015,12.6,0,1.9,90,2000,68,10,가을
4634,2021-10-11,8,중,최하,0.02,12.8,0,2.2,88,2000,116,10,가을
4635,2021-10-11,9,상,최하,0.021,13.5,0,2.5,84,2000,171,10,가을
4636,2021-10-11,10,상,하,0.027,15.0,0,1.9,75,2000,273,10,가을
4637,2021-10-11,11,중,최하,0.023,15.3,0,1.7,74,2000,326,10,가을
4638,2021-10-11,12,중,최하,0.025,16.2,0,3.0,68,2000,371,10,가을
4639,2021-10-11,13,중,하,0.027,16.5,0,3.2,71,2000,427,10,가을
4640,2021-10-11,14,중,하,0.028,16.6,0,1.1,72,2000,507,10,가을
4641,2021-10-11,15,중,하,0.032,17.0,0,2.4,74,2000,527,10,가을
4642,2021-10-11,16,중,하,0.035,17.5,0,3.0,71,2000,609,10,가을
4643,2021-10-11,17,중,하,0.031,17.2,0,2.3,71,2000,668,10,가을
4644,2021-10-11,18,중,하,0.022,16.7,0,1.9,73,2000,560,10,가을
4645,2021-10-11,19,하,하,0.014,16.1,0,1.7,76,2000,477,10,가을
4646,2021-10-11,20,하,중,0.023,15.6,0,2.1,78,2000,412,10,가을
4647,2021-10-11,21,하,최하,0.025,16.1,0,2.3,76,2000,379,10,가을
4648,2021-10-11,22,하,최하,0.023,16.2,0,2.5,76,2000,305,10,가을
4649,2021-10-11,23,최하,최하,0.024,16.3,0,2.7,76,2000,146,10,가을
4650,2021-10-12,0,최하,최하,0.029,16.2,0,2.8,76,2000,92,10,가을
4651,2021-10-12,1,최하,최하,0.029,16.1,0,2.4,76,2000,41,10,가을
4652,2021-10-12,2,최하,최하,0.032,15.8,0,2.6,77,2000,37,10,가을
4653,2021-10-12,3,최하,최하,0.033,15.9,0,2.9,77,2000,24,10,가을
4654,2021-10-12,4,최하,최하,0.034,15.9,0,3.0,77,2000,18,10,가을
4655,2021-10-12,5,최하,최하,0.033,16.0,0,2.9,77,2000,35,10,가을
4656,2021-10-12,6,최하,최하,0.026,16.0,0,2.6,78,2000,99,10,가을
4657,2021-10-12,7,최하,최하,0.024,16.0,0,3.4,77,2000,230,10,가을
4658,2021-10-12,8,최하,최하,0.035,16.4,0,3.1,75,2000,409,10,가을
4659,2021-10-12,9,최하,최하,0.038,17.4,0,3.8,70,2000,271,10,가을
4660,2021-10-12,10,하,최하,0.041,19.7,0,4.5,60,2000,204,10,가을
4661,2021-10-12,11,최하,최하,0.041,19.7,0,5.4,59,2000,256,10,가을
4662,2021-10-12,12,최하,최하,0.043,19.4,0,4.5,60,2000,272,10,가을
4663,2021-10-12,13,최하,최하,0.042,19.7,0,4.1,59,2000,260,10,가을
4664,2021-10-12,14,최하,최하,0.043,20.7,0,3.0,58,2000,281,10,가을
4665,2021-10-12,15,최하,최하,0.041,20.7,0,4.5,58,2000,324,10,가을
4666,2021-10-12,16,최하,최하,0.042,21.3,0,3.6,55,2000,400,10,가을
4667,2021-10-12,17,최하,최하,0.039,20.0,0,2.9,57,2000,571,10,가을
4668,2021-10-12,18,최하,최하,0.034,19.3,0,3.3,59,2000,898,10,가을
4669,2021-10-12,19,최하,최하,0.029,18.5,0,2.8,61,2000,538,10,가을
4670,2021-10-12,20,하,최하,0.029,18.0,0,2.0,63,2000,424,10,가을
4671,2021-10-12,21,최하,최하,0.031,17.6,0,3.6,65,2000,441,10,가을
4672,2021-10-12,22,최하,최하,0.036,17.2,0,4.1,67,2000,347,10,가을
4673,2021-10-12,23,최하,최하,0.037,16.9,0,3.1,69,2000,158,10,가을
4674,2021-10-13,0,최하,최하,0.037,16.7,0,3.3,70,2000,91,10,가을
4675,2021-10-13,1,최하,최하,0.038,16.2,0,2.6,71,2000,72,10,가을
4676,2021-10-13,2,최하,최하,0.038,15.9,0,3.1,72,2000,30,10,가을
4677,2021-10-13,3,최하,최하,0.038,15.5,0,2.6,75,2000,29,10,가을
4678,2021-10-13,4,최하,최하,0.039,15.1,0,2.7,75,2000,26,10,가을
4679,2021-10-13,5,최하,최하,0.039,15.0,0,3.1,75,2000,44,10,가을
4680,2021-10-13,6,최하,최하,0.03,15.1,0,3.3,74,2000,88,10,가을
4681,2021-10-13,7,최하,최하,0.025,14.9,0,2.7,75,2000,220,10,가을
4682,2021-10-13,8,하,최하,0.033,15.5,0,3.0,75,2000,473,10,가을
4683,2021-10-13,9,중,중,,18.0,0,3.6,67,2000,308,10,가을
4684,2021-10-13,10,중,중,,19.6,0,3.2,62,2000,244,10,가을
4685,2021-10-13,11,중,중,,21.5,0,2.6,59,2000,288,10,가을
4686,2021-10-13,12,최하,최하,0.034,22.1,0,3.6,55,2000,293,10,가을
4687,2021-10-13,13,최하,최하,0.04,23.3,0,2.7,55,2000,300,10,가을
4688,2021-10-13,14,최하,하,0.044,24.0,0,2.2,52,2000,275,10,가을
4689,2021-10-13,15,최하,최하,0.042,24.2,0,1.6,55,2000,326,10,가을
4690,2021-10-13,16,하,최하,0.038,25.0,0,2.1,53,2000,404,10,가을
4691,2021-10-13,17,최하,하,0.035,24.0,0,1.7,55,2000,698,10,가을
4692,2021-10-13,18,최하,하,0.032,22.4,0,1.8,60,2000,963,10,가을
4693,2021-10-13,19,하,하,0.019,21.4,0,1.4,66,2000,571,10,가을
4694,2021-10-13,20,최하,하,0.019,20.7,0,1.1,70,2000,533,10,가을
4695,2021-10-13,21,최하,하,0.009,20.5,0,1.3,70,2000,483,10,가을
4696,2021-10-13,22,최하,하,0.013,20.3,0,0.8,71,2000,407,10,가을
4697,2021-10-13,23,최하,최하,0.014,19.8,0,1.3,73,2000,152,10,가을
4698,2021-10-14,0,최하,최하,0.014,19.3,0,1.3,77,2000,103,10,가을
4699,2021-10-14,1,최하,최하,0.011,18.3,0,1.3,81,2000,52,10,가을
4700,2021-10-14,2,하,최하,0.007,18.1,0,1.3,82,2000,51,10,가을
4701,2021-10-14,3,최하,최하,0.005,18.0,0,0.8,83,2000,25,10,가을
4702,2021-10-14,4,최하,최하,0.006,18.0,0,1.9,84,2000,23,10,가을
4703,2021-10-14,5,최하,최하,0.004,17.9,0,1.3,85,2000,34,10,가을
4704,2021-10-14,6,최하,최하,0.005,17.7,0,1.3,83,2000,95,10,가을
4705,2021-10-14,7,최하,최하,0.004,17.4,0,2.0,85,2000,206,10,가을
4706,2021-10-14,8,하,하,0.008,17.8,0,1.8,86,2000,426,10,가을
4707,2021-10-14,9,중,하,0.024,18.5,0,0.4,83,2000,266,10,가을
4708,2021-10-14,10,중,중,0.032,20.0,0,2.0,76,2000,199,10,가을
4709,2021-10-14,11,중,중,0.038,21.0,0,2.2,70,2000,305,10,가을
4710,2021-10-14,12,중,하,0.053,21.7,0,2.5,63,2000,318,10,가을
4711,2021-10-14,13,중,중,0.052,22.5,0,2.3,61,2000,292,10,가을
4712,2021-10-14,14,중,중,0.054,23.4,0,2.8,58,2000,265,10,가을
4713,2021-10-14,15,중,중,0.05,23.8,0,3.5,54,2000,330,10,가을
4714,2021-10-14,16,중,하,0.04,23.6,0,3.7,57,2000,424,10,가을
4715,2021-10-14,17,중,하,0.036,22.5,0,2.8,57,2000,636,10,가을
4716,2021-10-14,18,중,하,0.032,20.6,0,2.7,63,2000,866,10,가을
4717,2021-10-14,19,하,하,0.028,19.8,0,2.7,69,2000,502,10,가을
4718,2021-10-14,20,하,하,0.027,19.1,0,3.4,73,2000,508,10,가을
4719,2021-10-14,21,하,하,0.025,18.9,0,2.0,78,2000,473,10,가을
4720,2021-10-14,22,하,하,0.03,18.6,0,1.6,79,2000,388,10,가을
4721,2021-10-14,23,하,하,0.029,18.7,0,1.8,82,2000,188,10,가을
4722,2021-10-15,0,중,하,0.032,18.5,0,2.2,82,2000,98,10,가을
4723,2021-10-15,1,중,하,0.034,18.5,0,1.9,81,2000,72,10,가을
4724,2021-10-15,2,중,중,0.035,18.3,0,1.9,82,2000,46,10,가을
4725,2021-10-15,3,중,중,0.03,18.1,0,2.4,82,2000,20,10,가을
4726,2021-10-15,4,중,중,0.038,17.6,0,2.8,82,2000,21,10,가을
4727,2021-10-15,5,하,중,0.031,17.3,0,1.6,84,2000,41,10,가을
4728,2021-10-15,6,중,중,0.019,17.1,0,1.5,85,2000,85,10,가을
4729,2021-10-15,7,중,중,0.011,17.0,0,1.0,82,2000,189,10,가을
4730,2021-10-15,8,중,중,0.014,17.2,0,2.0,82,2000,250,10,가을
4731,2021-10-15,9,중,중,0.014,17.7,0,0.9,80,2000,211,10,가을
4732,2021-10-15,10,중,중,0.015,18.3,0,2.2,75,2000,134,10,가을
4733,2021-10-15,11,중,중,0.024,18.8,0,1.7,75,2000,241,10,가을
4734,2021-10-15,12,하,중,0.038,19.6,0,2.4,77,2000,288,10,가을
4735,2021-10-15,13,하,중,0.041,20.9,0,1.9,71,2000,261,10,가을
4736,2021-10-15,14,하,중,0.041,21.4,0,2.0,68,2000,346,10,가을
4737,2021-10-15,15,하,중,0.041,21.2,0,2.8,69,2000,317,10,가을
4738,2021-10-15,16,하,중,0.034,20.9,0,2.4,68,2000,393,10,가을
4739,2021-10-15,17,하,중,0.027,20.6,0,2.2,69,2000,622,10,가을
4740,2021-10-15,18,중,중,0.019,20.2,0,2.1,70,2000,768,10,가을
4741,2021-10-15,19,중,상,0.009,20.0,0,1.4,71,2000,537,10,가을
4742,2021-10-15,20,상,상,0.006,19.9,0,2.0,70,2000,417,10,가을
4743,2021-10-15,21,상,상,0.014,19.8,0,2.3,69,2000,375,10,가을
4744,2021-10-15,22,상,상,0.025,19.3,0,2.8,58,2000,395,10,가을
4745,2021-10-15,23,상,중,0.028,18.8,0,3.1,63,2000,127,10,가을
4746,2021-10-16,0,상,중,0.03,18.1,0,3.1,63,2000,60,10,가을
4747,2021-10-16,1,중,중,0.032,17.5,0,2.8,53,2000,44,10,가을
4748,2021-10-16,2,중,하,0.034,17.0,0,3.7,56,2000,41,10,가을
4749,2021-10-16,3,하,하,0.034,16.4,0,3.5,59,2000,24,10,가을
4750,2021-10-16,4,중,하,0.032,15.7,0,2.6,61,2000,37,10,가을
4751,2021-10-16,5,중,하,0.027,15.3,0,1.8,61,2000,27,10,가을
4752,2021-10-16,6,중,중,0.023,14.6,0,3.1,63,2000,39,10,가을
